smiles,label_3cl,label_cell
CC1OC(OC2C(O)COC(OC3C(C)OC(OC4C(OC(=O)C56CCC(C)(C)CC5C5=CCC7C8(C)CC(O)C(OC9OC(C)C(O)C(O)C9O)C(C)(CO)C8CCC7(C)C5(C)CC6O)OC(C)C(O)C4O)C(O)C3O)C2O)C(O)C(O)C1O,,1.0
NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O,0.0,0.0
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1.Cl,,1.0
COc1ccc(-c2csc(NC(=O)[C@H]3CCCCN3S(=O)(=O)c3ccc(C)cc3)n2)cc1,0.0,0.0
CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)C/C=C/C=C/[C@H](OC(C)=O)[C@H](C)C[C@@H]3CC=O)[C@H](O)[C@H]2N(C)C)C[C@@]1(C)OC(C)=O,0.0,0.0
Cl.N#Cc1c(C2CCNCC2)cc(-c2c(O)cccc2OCC2CC2)nc1N,,1.0
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,0.0,0.0
O=C(O)CCC(=O)C(=O)O,0.0,0.0
Cn1c(=O)c2c(nc(/C=C/c3cccc(Cl)c3)n2C)n(C)c1=O,,1.0
Cc1nn(-c2ccccc2)c(N)c1C(c1ccccc1)c1c(C)nn(-c2ccccc2)c1N,1.0,
CNCCC=C1c2ccccc2CCc2ccccc21.Cl,0.0,0.0
COc1ccc(-n2c(SCc3nc(-c4ccc(C)cc4)no3)nnc2-c2ccncc2)cc1,0.0,0.0
CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCCN(C)C)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O,0.0,0.0
O=c1[nH]cnc2ccccc12,0.0,0.0
CSc1cccc(NC(=O)Cc2ccccc2[N+](=O)[O-])c1,1.0,
C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C,,1.0
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2ccc(O)c(OC)c2)C1OC,,1.0
O=c1c2ccccc2[se]n1-c1ncccc1O,1.0,
CC1CN(C(=O)Cn2cccn2)CCO1,1.0,
O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,0.0,0.0
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,0.0,0.0
CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1,0.0,0.0
CC(C)OC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,0.0,0.0
CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,0.0,0.0
O=C(O)c1ccccc1NC(=O)C12CC3CC(CC(C3)C1)C2,0.0,0.0
CSc1ccc(OCc2ncc([N+](=O)[O-])n2C)cc1,0.0,0.0
CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CC4CC1C(C)(C)OC2(CC=C(C)C(=O)O)C4O)C3=O,,1.0
O=C(CC1CCCCC1)Nc1cccnc1,1.0,
CCc1c(C(=O)NCCc2ccc(N3CCCCC3)cc2)[nH]c2ccc(Cl)cc12,0.0,0.0
O=C(NCCc1ccccc1)C(=O)NCC1OCCN1S(=O)(=O)c1ccc2c(c1)OCCO2,1.0,
NC(=O)Nc1ccc([As](=O)(O)O)cc1,0.0,0.0
COc1ccc(N(C(=O)Cn2nnc3ccccc32)C2(C(=O)NC3CCCC3)CCCCC2)cc1,1.0,
COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,,1.0
CCOC(=O)c1ccc(N2NC(=O)C(=Cc3ccc([N+](=O)[O-])o3)C2=O)cc1,1.0,
c1ccc(-c2cc(CCC3CCNCC3)c3ccccc3n2)cc1,,1.0
CC1=Nc2ccc(Br)cc2C(c2ccccc2)N1CC(=O)NN,1.0,
Cc1c(NC(=O)OCC2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,,1.0
OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,,1.0
CN(C)CCCSC(=N)N.Cl.Cl,,1.0
COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1.COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1.O=C(O)/C=C/C(=O)O,,1.0
Cl.NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,0.0,0.0
CN(C)c1nc(N)nc(-c2nc3ccccc3s2)n1,1.0,
C=C1Cc2c(Cl)cc3[nH]c4c5c3c2C2(O)C1CC2C(C)(C)OC5C1CCC2(O)C35OC3C3OC(C)(C)C3OC5CCC2(C)C41C,,1.0
N#CC(=Cc1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1,,1.0
COCC(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)c1cc2c(OC)cccc2[nH]1,1.0,
CCCCCCCCCCCCCCCc1cccc(OCC(=O)NCCO)c1,0.0,0.0
CC(=O)Nc1ccc(NC(=O)C/C(C)=N/NC(=O)COc2cc(C)c(Br)cc2Br)cc1,1.0,
O=[N+]([O-])O[Hg]c1ccccc1,1.0,
Cc1ccc(Nc2ncc3c(n2)N(C)C(=O)N(c2cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc2C)C3)cn1,0.0,0.0
COc1ccc(S(=O)(=O)c2c(O)c3ccc(C(=O)Nc4cccc(F)c4)cc3[nH]c2=O)cc1,1.0,
CC(C)C[C@H](NC(=O)COc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,1.0,
CCCCc1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1,0.0,0.0
CN(C)S(=O)(=O)c1cccc(NC(=O)CSc2cccc3cccnc23)c1,1.0,
CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,,1.0
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1/C=C/Br,,1.0
O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1,0.0,0.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,0.0,0.0
Cc1ccc2ccc(-c3ccccc3)cc2n1,1.0,
CCCCCOc1c(OC)ccc2cc(C(=O)NCc3ccc4c(c3)OCO4)c(=O)[nH]c12,0.0,0.0
CCOC(N)=O,0.0,0.0
O=c1cc(N2CCNCC2)oc2c(-c3ccccc3)cccc12,0.0,0.0
CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O,0.0,0.0
CN1CCN(CC/C=C2\c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.0,0.0
OC1CCN(Cc2ccsc2)CC1,1.0,
CCN(CC)CCOc1ccc(C(O)(Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,,1.0
O=C(O)c1cccc(NS(=O)(=O)c2ccc(C3CCCCC3)cc2)c1,1.0,
Cc1ccc(-n2nnnc2SCC(=O)NC(C(=O)O)(c2ccccc2)c2ccccc2)cc1C,1.0,
CN1CCC(c2cn(C)c3ccc(OS(=O)(=O)c4c(F)cccc4F)cc23)CC1,,1.0
Cl.OC1C=C2CCN3Cc4cc5c(cc4C(C1O)C23)OCO5,,1.0
CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4,,1.0
O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,0.0,0.0
CS(=O)(=O)Nc1ccc2oc3c(OC(F)F)ccc(C(=O)Nc4c(Cl)cncc4Cl)c3c2c1,0.0,0.0
O=C(c1ccc2c(c1)OCO2)N1CCCCCC1,1.0,
Cc1cc(C(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)N[C@@H](C[C@@H]2CCCNC2=O)[C@H]2OC(=O)N(c3ccccc3)C2=N)no1,1.0,
CC(C)c1ccc(S(=O)(=O)Nc2ccc(SC(F)F)cc2)cc1,1.0,
O=C(Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NCc2ccccc2)c2cccc(F)c2)cc1)C1CC1,1.0,
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,0.0,0.0
Nc1n[nH]c2nc3ccccc3nc12,0.0,0.0
O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,,1.0
CCC1(c2ccccc2)NC(=O)N(C)C1=O,0.0,0.0
CCCSc1nc(N[C@@H]2C[C@@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@H](O)[C@H]3O)c2n1,0.0,0.0
CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1CCN1CCN(c2ccccc2)CC1,,1.0
CC(C)c1ccc(NC(=O)CSc2nc3ccsc3c(=O)n2Cc2ccc(C(=O)O)cc2)cc1,1.0,
OC(CN1CCNCC1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21,0.0,0.0
Cc1ccc(-c2c(-c3nn(C)c4ncnc(N5CC[C@H](N6CCCCC6)C5)c34)cnn2C)cc1,0.0,0.0
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,0.0,0.0
O=C(O)c1ccccc1NS(=O)(=O)c1ccc(NNC(=S)Nc2ccc(OC(F)F)cc2)c([N+](=O)[O-])c1,1.0,
O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,0.0,0.0
Cc1cc(Br)c(NC(=O)COn2nnc3ccc(S(C)(=O)=O)cc32)c(Br)c1,1.0,
O=C(Nc1ccccc1)Nc1ccc(-c2ccc(C(=O)[C@@H]3CCC[C@H]3C(=O)O)cc2)cc1,0.0,0.0
CN(C)CCc1ccc(O)cc1,0.0,0.0
CC1(C)N=C(N)N=C(N)N1OCCCOc1cc(Cl)c(Cl)cc1Cl,0.0,0.0
COc1ccc(-n2c(SCCCN3C(=O)c4cccc5cccc(c45)C3=O)nnc2-c2ccncc2)cc1,0.0,0.0
CCOC(=O)NC1CCC2C(C1)CC1C(=O)OC(C)C1C2C=Cc1ccc(-c2cccc(F)c2)cn1.O=S(=O)(O)O,,1.0
COc1ccc(NC(=O)c2ccc3c(=O)n(-c4ccc(OC)cc4OC)c(=S)[nH]c3c2)cc1,1.0,
O=C(O)Cn1c(C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc2ccccc21,0.0,0.0
CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]3(C)CC[C@@]4(C)CC(=O)[C@H](C)C[C@H]4[C@]3(C)CC[C@@]21C,1.0,
CC(C(=O)Nc1ccc(Cl)cc1)C1CCC(c2ccnc3ccc(F)cc23)CC1,,1.0
O=C(COC(=O)CCc1c[nH]c2ccccc12)NC(c1ccccc1)c1ccccc1,1.0,
CCCc1c(C(=O)N/N=C/c2c(OC)ccc3ccccc23)nnn1-c1nonc1N,1.0,
CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I,0.0,0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,0.0,0.0
CC1(C)C2CC=C(/C=N/NC(=S)Nc3cccnc3)C1C2,1.0,
COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)c(OC)c1,0.0,0.0
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O,,1.0
O=C(Nc1ccc(NC(=S)NC(=O)c2ccccc2Cl)cc1)c1cccc(Cl)c1,1.0,
COc1cccc(-n2nc(C(=O)O)cc2-c2ccc(C3CCCCC3)c(Cl)c2)c1,0.0,0.0
O=C(O)C1CN(CCCP(=O)(O)O)CCN1,0.0,0.0
CN1CC(=O)N=C1N,0.0,0.0
COc1ccccc1C(=O)Nc1nc2ccccc2s1,1.0,
COc1cc(OC)c(C2=Nc3ccc(Br)cc3C(c3ccccc3)N2CC(=O)NN)cc1OC,1.0,
O=C1CC(c2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)Oc2cc(O)ccc21,,1.0
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,1.0,
C/C(=N\NC(=O)c1ccc(Cl)c(Cl)c1)c1cccc(NC(=O)C(C)C)c1,1.0,
CCC(=C(CC)c1ccc(O)c(CN(CC)CC)c1)c1ccc(O)c(CN(CC)CC)c1,,1.0
CC(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C(N)=O)cc3)CC2)c2ccc(C)c(Cl)c2)CC1,0.0,0.0
O=S(=O)(c1cccc2cnccc12)N1CCNCC1,0.0,0.0
Oc1c(Cl)cc(Cl)c2cccnc12,,1.0
Cc1ccccc1CN1CCCN(C(=O)CCl)CC1,1.0,
CC(C)OC(=O)N[C@H]1Cc2c(n(Cc3ccccn3)c3ccc(C#N)cc23)C1,0.0,0.0
O.O=C1OC2(c3cc(Br)c([O-])cc3Oc3c2cc(Br)c([O-])c3[Hg])c2ccccc21.[Na+].[Na+],,1.0
CCOC(=O)/C=C/C(Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccc(N(C)C)cc1,1.0,
CCn1nc(C)c2c1C(c1ccccc1)=NCC(=O)N2,0.0,0.0
Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,0.0,0.0
CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,,1.0
CC1(N2CCC(n3c(C4CCCNC4)nc4ccccc43)CC2)CCCCCCC1,,1.0
COc1ccc(-c2n[nH]c(C(F)(F)F)c2-c2cc3ccccc3o2)c(O)c1,1.0,
O=C(O)c1ccc(N2N=C(c3ccccc3)CC2c2ccccc2)cc1,1.0,
COc1ccc(N/C=C2\CCc3ccccc3C2=O)cc1,1.0,
CCc1nnc(NS(=O)(=O)c2ccc(NC(=O)/C=C/c3ccccc3Cl)cc2)s1,1.0,
CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,0.0,0.0
CC(=O)c1cc(-c2ccccc2)[nH]c1N1CCCC1,1.0,
N#Cc1cnc2c(Cl)cc(NCc3cn(CCN4CCCCCC4)nn3)cc2c1Nc1ccc(F)c(Cl)c1,0.0,0.0
CN1[C@H]2C[C@H](O)C[C@@H]1[C@H]1O[C@@H]21,0.0,0.0
NC(=O)c1ccccc1Nc1ccnc(Nc2cccc(O)c2)n1,,1.0
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,,1.0
Cc1ccc(C)c(N2CCN(C(=O)CCS(=O)(=O)c3ccc4c(c3)NC(=O)C(C)S4)CC2)c1,1.0,
C[C@@H]1CN(c2ncc(C(O)CO)cc2Cl)CCN1c1nc2c(-c3cc(F)c(F)c(F)c3)cc(C(F)(F)F)cc2[nH]1,,1.0
CCCCOc1ccc(C(=O)Oc2cccnc2)cc1,1.0,
Br.O=C(CN1C2=NCCN2c2ccccc21)c1ccc(-c2ccccc2)cc1,,1.0
COc1cc(CNCCc2c[nH]c3ccccc23)cc(OC)c1.O=C(O)C(=O)O,1.0,
Cc1cc(C(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)N[C@@H](C[C@@H]2CCCNC2=O)[C@H]2OC(=O)N(C(C)C)C2=N)no1,1.0,
O=S(=O)(Nc1cc(F)ccc1F)c1cccc2nonc12,1.0,
COc1ccc(C2CC(c3cccs3)=NN2C(=O)CCl)cc1OC,1.0,
Cc1cccc(C)c1NC(=O)CN1CCCC1=O,0.0,0.0
O=c1[nH]c(=O)n(-c2ccccc2F)c(O)c1/C=C1\C=Nc2ccccc21,1.0,
CN(Cc1ccc(F)cc1)S(=O)(=O)c1nnc(NC(=O)c2ccccc2Br)s1,1.0,
COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,0.0,0.0
OCc1c[nH]c2ccccc12,0.0,0.0
Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1,,1.0
COC(=O)c1ccc(S(N)(=O)=O)cc1,1.0,
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.0,0.0
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,,1.0
O=c1[nH]c(C2CCN(S(=O)(=O)c3ccccc3F)CC2)nc2c1nnn2Cc1ccc(OC(F)(F)F)cc1,1.0,
CN1CCN(CC(=O)Nc2cccc([N+](=O)[O-])c2)CC1,1.0,
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1,0.0,0.0
CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,0.0,0.0
CN1CCOC(c2ccccc2)c2ccccc2C1.Cl,0.0,0.0
c1ccc(N2CCN(CCCOc3ccc4c(c3)OCO4)CC2)cc1,0.0,0.0
O=C(NCCNC(=O)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F)Nc1cccc(C(F)(F)F)c1,1.0,
COc1ccc(S(=O)(=O)N2CCOC2CNC(=O)C(=O)NCCN(C)C)cc1,1.0,
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,0.0,0.0
CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,,1.0
CC(C)NC[C@H](O)COc1cccc2ccccc12.Cl,,1.0
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1.O=C(O)/C=C\C(=O)O,0.0,0.0
CC(C)(C)NC(=O)C(c1ccsc1)N(C(=O)Cn1nnc2ccccc21)c1ccc(N)cc1,1.0,
COc1ccc(COc2ccc(C3C(S(=O)(=O)c4ccccc4)CON3C)cc2OC)cc1,1.0,
O=C1C2C3C=CC(C3)C2C(=O)N1/N=C/c1ccc(-c2ccccc2[N+](=O)[O-])o1,1.0,
COc1ccccc1/C=C1\SC(=S)N(CCC(=O)NNC(=O)c2ccccc2OC)C1=O,1.0,
Cc1ccc(S(=O)(=O)/N=C2\C=C(Nc3cccc(C(=O)O)c3)C(=O)c3ccccc32)cc1,1.0,
CCC(C)CNCC(=O)N1CCc2sccc2C1COc1cccc(C)c1,,1.0
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1cccnc1,1.0,
COc1ccc(NS(=O)(=O)c2ccc3oc(Nc4ccc5c(c4)OCCO5)nc3c2)cc1,1.0,
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.0,0.0
CCCC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1OC(=O)CCC.[Na+],0.0,0.0
O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,1.0,
O=C(O)COc1ccc(Br)cc1C(c1c(C(=O)O)[nH]c2ccccc12)c1c(C(=O)O)[nH]c2ccccc12,1.0,
CCN(CC)CCCS(=O)(=O)NC(CCc1ccccc1)c1nc(Cc2ccc(Br)cc2)no1.Cl,,1.0
COc1ccc(N(C(=O)CCl)C(C(=O)NC2CCCCC2)c2cccnc2)cc1,1.0,
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O,,1.0
CC(c1nc(-c2ccc(C#N)cc2)cs1)C(O)(Cn1cncn1)c1ccc(F)cc1F,,1.0
NC(=O)OCC(COC(N)=O)c1ccccc1,0.0,0.0
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,0.0,0.0
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,,1.0
COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1,0.0,0.0
O=C(c1cc(=O)c2ccccc2o1)N1CCN(c2ccccc2)CC1,1.0,
O=C(O)[C@@H]1C[C@@H](C2CCCCC2)CN1C(=O)CP(=O)(O)CCCCc1ccccc1,0.0,0.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CCC(=O)O2,0.0,0.0
N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,0.0,0.0
CCN(CC)CCCCNc1nc2cc(Cl)c(Cl)cc2nc1-c1ccc(-c2cccs2)s1,,1.0
Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O,0.0,0.0
CN(C)Cc1c(C(=O)NCCOc2ccc(C(=O)NO)cc2)oc2ccccc12,0.0,0.0
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,0.0,0.0
O=C(CCl)Nc1cccnc1Cl,1.0,
CC=C(C)C(=O)OC1C2C(CC(C)C3C=CC(=O)C31C)OC(=O)C2C,,1.0
CCOc1cc(C(=O)N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)c1ccccc1C(=O)N2C,0.0,0.0
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C(c5cccnc5)[C@@]4(C)CC[C@@H]32)C1,0.0,0.0
Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,0.0,0.0
NC(=O)c1cnc(NC2CCCCC2N)nc1Nc1cccc(-n2nccn2)c1,,1.0
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,0.0,0.0
Oc1ccccn1,1.0,
CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1.CS(=O)(=O)O,,1.0
COc1ccc(/C=C(\C#N)c2c[nH]c3ccccc23)cc1,1.0,
CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2nccs2)cc1,0.0,0.0
NCC(CC(=O)O)c1ccccc1,0.0,0.0
CC(NC(=O)CCl)c1cccc(Cl)c1,1.0,
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,0.0,0.0
O=C(/C=C/c1cccs1)Nc1scc(-c2ccccc2)c1C(=O)O,1.0,
Clc1cccc(-c2nnnn2Cc2cccnc2)c1Cl,0.0,0.0
Cc1ccccc1N1CCN(C2CCc3ccccc3C2)CC1,,1.0
O=C1N/C(=N/S(=O)(=O)Cc2ccccc2)S/C1=C/c1ccc2c(c1)OCO2,1.0,
CCOC(=O)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,,1.0
COC(=O)CCC(C)C1CCC2C3CCC4CC(OC(C)=O)CCC4(C)C3CC(O)C12C,,1.0
CCOC(=O)C1CCN(C(=O)c2ccc3c(c2)NC(=O)/C(=C\c2cccc(C)c2)S3)CC1,1.0,
COc1ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1N(C)S(=O)(=O)c1ccc(Cl)cc1,1.0,
c1cc2c(cc1[C@H]1OC[C@@H]3[C@@H](c4ccc5c(c4)OCO5)OC[C@H]13)OCO2,0.0,0.0
CCCCCCCCCCCCCCCCCCCCCC(=O)O,0.0,0.0
CC(=O)N(c1ccc(C(F)(F)F)cc1)S(=O)(=O)c1ccc(N2C(=O)CCC2=O)cc1,1.0,
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,0.0,0.0
CCCCC1(C2CCCC2)Cc2cc(OCCCC(=O)O)c(Cl)c(Cl)c2C1=O,,1.0
Cc1cc(C(=O)Nc2cccc(C(=O)Nc3cccc(C(F)(F)F)c3)c2)on1,0.0,0.0
CC(=NNC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1)c1cc(Cl)ccc1O,,1.0
Cc1ncc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cnc(OC2CCOCC2)c(N2CCOCC2)c1,,1.0
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1.CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,,1.0
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,0.0,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],,1.0
O=C(Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NCc2ccccc2)c2cccc(F)c2)cc1)C1CCC1,1.0,
Cc1cc(C)c(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NC(C)(C)C)c2ccsc2)c(C)c1,1.0,
O=C(CCl)N1CCN(c2ccccc2[N+](=O)[O-])CC1,1.0,
COc1ccc(Cn2ccc3ccc(C(=O)NO)cc32)cc1,0.0,0.0
Cc1cc(C)c(S(=O)(=O)n2cc(C)cc2C)c(C)c1,0.0,0.0
Cc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(F)cc12,0.0,0.0
Oc1c(I)cc(Cl)c2cccnc12,,1.0
CC(C)c1nnc(-c2ccc(-c3ccccc3)nc2)n1-c1cccc2nonc12,0.0,0.0
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,0.0,0.0
CNCCCCOc1ccccc1Cc1ccccc1.Cl,0.0,0.0
COCCCOc1ccnc(CS(=O)c2nc3ccccc3[n-]2)c1C.[Na+],0.0,0.0
CC(C)(O)c1ccc2c(c1)ncn2-c1cccc(-c2ccccc2C#N)c1,,1.0
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,,1.0
CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,0.0,0.0
N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,0.0,0.0
COC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc(=O)[nH]c2ccccc12,1.0,
Cc1ccc(Nc2nc(N)c([N+](=O)[O-])c(N3CCOCC3)n2)cc1C,1.0,
CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,0.0,0.0
