smiles,label_p53ts,label_cell
CC1=C(C(=O)OC2CCCC2)C(c2ccc(Cl)cc2)CC(=O)N1,0,0
CCOc1ccc(NC(=O)c2c(Nc3ccccc3C)sc(C(=O)c3ccccc3)c2N)cc1,0,0
Br.N=c1n(CC(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc2n1Cc1ccc(Cl)cc1,0,0
COc1ccc(-c2nnn(CC(=O)NCc3ccccc3)n2)cc1OC,0,0
CCN(CC)CCCNC(=O)CN1C(=O)COc2ccc(S(=O)(=O)N3CCC(C)CC3)cc21,0,0
NS(=O)(=O)c1ccc(CCNC(=O)CCC2COc3ccccc3O2)cc1,0,0
CC1CCCN(C(=O)c2cc3c(Cl)nc4ccccc4c3s2)C1,0,0
COc1ccc(NC2CS(=O)(=O)CC2NCc2ccccc2)cc1,0,0
O=C(NCCc1csc(-c2ccc(F)cc2)n1)c1cccs1,0,0
COc1cc(NC(=O)CCCSc2nc(-c3ccco3)cc(C(F)(F)F)n2)cc(OC)c1OC,0,0
Cc1ccc2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c(=O)n2c1,0,0
CCOC(=O)c1cccc(NC(=O)c2cc(S(=O)(=O)N3CCCCCC3)cn2C)c1,0,0
CC(C)OC(=O)c1ccc(Cn2nnc3sc4c(c3c2=O)CCCC4)cc1,0,0
CC(=O)Nc1c(Br)cc(N2C(=O)CCC2=O)cc1Br,0,0
CC(C)c1ccc(Nc2ncnc3c2c(-c2ccccc2)cn3-c2ccccc2)cc1,0,0
CCCS(=O)(=O)c1nc(S(=O)(=O)c2ccc(C)cc2)c(NCc2ccccc2Cl)s1,0,0
COc1ccc(NC(=O)CC2C(=O)N(c3ccccc3)C(=O)N2CCc2sccc2C)cc1,0,0
COc1cc2c(cc1NC(=O)COC(=O)CNS(=O)(=O)c1ccc(C)cc1)oc1ccccc12,0,0
COc1ccccc1CNc1nc2ccccc2c2nc(-c3cccnc3)nn12,0,0
CCN1CCN(C(c2ccc(SC)cc2)c2c(O)cc(C)n(CCOC)c2=O)CC1,0,0
CCOc1ccccc1Nc1ncnc2c1cnn2-c1ccc(C)cc1,0,0
CCOC(=O)C1=NN(c2ccccc2)C(c2ccccc2)CC1=O,0,0
COc1ccc2c(c1)CC(C(=O)NCCN1CCN(c3cccc(Cl)c3)CC1)CO2,0,0
COc1cccc(NC(=O)C2CCCN(c3ncnc4onc(C)c34)C2)c1,0,0
Cc1ccc(C(C)C)c(OC(C)C(=O)NCC2(N(C)C)CCCCC2)c1,0,0
Cc1cccc(-c2nn3c(=O)cc(CN4CCN(C(=O)COc5ccc(Cl)cc5)CC4)nc3s2)c1,0,0
O=C(NCc1ccco1)c1ccc2c(c1)N(Cc1cccc(Cl)c1)C(=O)c1ccccc1S2(=O)=O,0,0
CCOc1ccc(-c2csc(/C(C#N)=C/c3ccc(Br)cc3)n2)cc1,0,0
CCOC(=O)C(Sc1nnc(-c2ccncc2)o1)C(C)=O,0,0
C=CCN(CC=C)c1nc2ccccc2nc1C(C#N)C(=O)OC(C)C,0,0
O=C(CSc1ncnc2sc3c(c12)CCCC3)c1ccccc1,0,0
CCOC(=O)CSc1nc(NC#N)nc(N(CC)CC)n1,0,0
COc1ccc(-c2nc3c(C#N)c[nH]n3c2NC2CCCCC2)c(OC)c1,0,0
CCc1ccccc1NC(=O)c1cnn(-c2ccc(F)cc2)c1C1CCNCC1,0,0
Cc1ccc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2ccc(N(C)C)cc2)cc1,0,0
COc1ccccc1OCC(=O)N(Cc1ccc(N(C)C)cc1)CC1CCCO1,0,0
CCOC(=O)c1c(C)[nH]c(C)c1S(=O)(=O)N1CCCC(C(=O)Nc2ccc(OC)c(OC)c2)C1,0,0
COC(=O)C(O)(CC(=O)Nc1ccc(OC)cc1)C(F)(F)F,0,0
CC(=O)Nc1ccc(C2Sc3ccccc3NC3=C2C(=O)c2ccccc23)cc1,0,0
CN(C)c1ccc(CNc2nc(-c3ccco3)nn2S(=O)(=O)c2ccc(Cl)cc2)cc1,0,0
CCN(CC)CCCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0,0
CC(C)c1ccc2oc(-c3ccc(Cl)c(NC(=O)Cc4ccccc4)c3)nc2c1,0,0
CCC(C)NC(=O)c1sc2nc(C)c(C(=O)Nc3ccc(C)cc3C)c(-c3ccc(Cl)cc3)c2c1N,0,0
CC(=O)Nc1nc(-c2ccccc2)ns1,0,0
COc1ccccc1N1CCN(S(=O)(=O)c2ccc(F)c(C(=O)Nc3ccc(Cl)cc3C(F)(F)F)c2)CC1,0,0
O=S(=O)(NCC(c1cccs1)S(=O)(=O)c1ccccc1)c1ccc(F)cc1,0,0
O=C(c1cccc(Br)c1)N1CCN(C(=O)c2cccc(Br)c2)CC1,0,0
COC(=O)c1ccccc1NC(=O)N(Cc1ccc(C)cc1)Cc1cccn1-c1nnc(N2CCCC2=O)s1,0,0
CCOC(=O)C1CCN(S(=O)(=O)c2cc3c4c(c2)CC(=O)N4CCC3)CC1,0,0
COc1ccc(C(C)=O)cc1CSc1nc(NCCc2ccccc2)c2ccccc2n1,0,0
N#C/C(=C\c1ccccc1F)c1nc2ccccc2c(=O)[nH]1,0,0
CCNC(=O)C1CCCN1S(=O)(=O)c1ccc(C)cc1,0,0
COc1cc(Cl)c(C)cc1NC(=O)Cn1c(C)c2cnn(-c3ccccc3)c(=O)c2c1C,0,0
CCC1Oc2ccc(C)cc2N(CC(=O)NCc2ccc(F)cc2)C1=O,0,0
COC(=O)C1=C(C)N=c2s/c(=C3\C(=O)Nc4ccccc43)c(=O)n2C1c1ccccc1,0,0
Cc1ccc(NC(=O)Cn2nnc(-c3ccccc3)n2)c(C)c1,0,0
CCn1c(SCC(=O)Nc2ccccc2)nnc1C1CCCCC1,0,0
COc1cccc(Nc2nc(-c3ccccc3)c3cc(C)ccc3n2)c1,0,0
CCN(CC)C(=O)c1ccc(NC(=O)CCn2nc(-c3ccc(C)cc3)c3ccccc3c2=O)cc1,0,0
CC1Cc2nc(SCC(=O)N3CCCc4ccccc43)n(C)c(=O)c2S1,0,0
CCCc1cc(N2CCN(c3cccc(C)c3C)CC2)n2cnnc2n1,0,0
O=C(Nc1cc(Cl)ccc1Cl)c1cc(S(=O)(=O)N2CCCc3ccccc32)ccc1F,0,0
CCOc1ccc2nc(N(Cc3cccnc3)C(=O)c3cccs3)sc2c1,0,0
CCn1c(C)c(C2N3CC4(C)CN2CC(C)(C3)C4=O)c2ccccc21,0,0
CC(C)Cc1nn2c(=O)cc(COC(=O)CNC(=O)c3ccc(C(C)(C)C)cc3)nc2s1,0,0
O=C(NC1CC(=O)N(c2cccc(F)c2)C1)C1CCCCC1,0,0
COc1cccc(O[C@@H]2O[C@@H]3COC(C)(C)O[C@H]3[C@H](O)[C@H]2NC(C)=O)c1,0,0
Cc1noc2ncnc(N3CCN(c4cccc(C(F)(F)F)c4)CC3)c12,0,0
Cn1nnc2c(NCc3c(F)cccc3F)ncnc21,0,0
COc1cccc(Cn2c(=O)n(-c3ccc(Br)cc3F)c(=O)c3sc4ccccc4c32)c1,0,0
O=C(COc1ccccc1)Nc1ccccc1OCc1cc(=O)n2ccccc2n1,0,0
CCOC(=O)CC(NC(=O)Cn1nnc(-c2ccccc2C)n1)c1ccc(OC)cc1,0,0
Cc1ccc(S(=O)(=O)c2nc(-c3ccccc3F)oc2N2CCCCC2)cc1,0,0
CCOC(=O)CN1C(=O)C(O)(CC(=O)c2ccc3c(c2)CCCC3)c2ccccc21,0,0
O=C(Nc1ccc(OCc2cc(=O)n3c4c(sc3n2)CCCC4)cc1)c1cccc(F)c1,0,0
COc1ccc(CCNC(=O)c2cnn(-c3ccc(F)cc3)c2C2CCN(C(=O)OC(C)(C)C)CC2)c(OC)c1,0,0
CCOc1ccc(CNC(=O)Cn2nc(C)c3sc4ccccc4c3c2=O)cc1,0,0
Cc1[nH]c2ccccc2c1SCCNC(=O)c1ccc(F)cc1,0,0
Cn1c(N2C(=O)CC(Cc3ccccc3)C2=O)nc2ccccc21,0,0
CCOC(=O)N1CCC(NC(=O)c2cnn(-c3ccc(C)cc3)c2C2CCN(C(=O)OC(C)(C)C)CC2)CC1,0,0
CCCCOC(=O)c1ccc(NC2=NS(=O)(=O)c3ccccc32)cc1,0,0
Cc1ccc(-n2c(SCC(N)=O)nc3c(oc4ccccc43)c2=O)cc1,0,0
CC1(C)Cc2c(c(N3CCOCC3)nc3sc(-c4ccc(C(=O)O)o4)c(N)c23)CO1,0,0
Cc1[nH]c2ccc(C(=O)N3CCN(c4ccccc4F)CC3)cc2c1C,0,0
CC1=C(C(=O)Nc2ccc(C)cc2C)C(c2cccs2)n2nc(SCc3ccccc3Cl)nc2N1,0,0
Cc1ccc(N2C(=O)N(Cc3cccc(Cl)c3)c3ccccc3S2(=O)=O)cc1,0,0
COc1cccc(NC(=O)C(=O)NCCc2csc3nc(-c4ccccc4C)nn23)c1,0,0
CC1=C(C(=O)Nc2ccc(F)cc2F)C2(CCN(C(C)C)CC2)OC1=O,0,0
Cc1c(-c2cccs2)[n+](=O)c2c(n1[O-])CCCC2,0,0
Cc1nn(CC(=O)N2CCN(c3ccccc3)CC2)c(=O)c2cccn12,0,0
Cc1cc2c(cc1C)-n1c(-c3ccccc3)c3c(=O)n(C)c(=O)n(C)c3c1C(c1ccco1)N2,0,0
CCN1CCN(c2ncnc3c2cnn3-c2cccc(C)c2)CC1,0,0
N#C/C(=C\c1ccc(Cl)cc1)C(=O)NCC1CCCO1,0,0
Cc1ccc(-c2noc(COc3ccc4c(c3)OCO4)n2)cc1,0,0
C=CCNC(=O)C(C(=O)OCC)C1CCCCC1,0,0
COc1ccccc1NC(=O)C1=C(C)Nc2ncnn2C1c1cccn1C,0,0
N#C/C(=N\Nc1cccc2ccccc12)c1nnc2n1CCCCC2,0,0
CCOC(=O)c1ccc(NC(=O)CCc2nc3cccnc3n2Cc2cccs2)cc1,0,0
CCN(CC)c1ccc(C2NCC(c3ccc([N+](=O)[O-])cc3)O2)cc1,0,0
COCCN(Cc1cccs1)S(=O)(=O)c1cc(-c2cc(C)no2)ccc1C,0,0
Cc1ccc(N(C)C(=O)c2cc(S(=O)(=O)N3CCOCC3)cn2C)cc1,0,0
COC(=O)c1cccc(NC(=O)c2cnoc2C)c1,0,0
Cc1ccc(S(=O)(=O)N2CCCc3cc(NC(=O)c4cccc(Cl)c4)ccc32)cc1,0,0
CCn1c(=O)c2sccc2n2c(CCCC(=O)N3CCN(c4ccc(OC)cc4)CC3)nnc12,0,0
COc1cc(OC)c(NC(=O)Cn2c(=O)cc(C(F)(F)F)c3c(C)nn(C)c32)cc1Cl,0,0
Cc1ccc(CNC(=O)c2c[nH]c3ccc(S(=O)(=O)Nc4ccc(C(C)C)cc4)cc3c2=O)cc1,0,0
Cn1cc(Cl)c(C(=O)OCC(=O)Nc2nc(-c3ccc(Br)cc3)cs2)n1,0,0
CCOC(=O)c1cc2c(=O)n3ccccc3nc2n(Cc2ccco2)c1=NC(=O)c1ccccc1Br,0,0
Cn1c(=O)[nH]c2cc(-c3noc(-c4ccc(C#N)cc4)n3)ccc21,0,0
CC(=O)c1sc(N2C(=O)c3oc4ccccc4c(=O)c3C2c2ccc(C)cc2)nc1C,0,0
Cc1ccc(-c2nc(CCNC(=O)C(=O)Nc3ccc(C)c(C)c3)cs2)cc1,0,0
CCOc1ccccc1NC(=O)CN1C(=O)COc2ccc(S(=O)(=O)N3CCOCC3)cc21,0,0
COc1cccc(CSc2nc3n(n2)C(c2cccc(F)c2)C(C(=O)Nc2ccccc2C)=C(C)N3)c1,0,0
CCc1cnc2c(c1SCC(=O)c1ccccc1)c(=O)n(C)c(=O)n2C,0,0
O=C(Cn1cnc2c(nnn2-c2ccc(F)cc2)c1=O)NCC1CCCO1,0,0
Cc1cccc(Cn2c(=O)n(Cc3ccccc3)c(=O)c3oc4ccccc4c32)c1,0,0
COc1ccc(C)cc1NC(=O)CN1C(=O)CCc2cc(S(=O)(=O)N3CCOCC3)ccc21,0,0
CC(=O)Nc1ccc(NC(=O)C2CCCN(c3ncccn3)C2)cc1,0,0
CCCOC(=O)CSc1ncnc2sc3c(c12)CCC(C)C3,0,0
C=CCn1c(Sc2nncn2C)nc2c1c(=O)[nH]c(=O)n2C,0,0
CCOC(=O)c1c(NC(=O)c2cc(-c3ccc(OC)cc3)on2)sc(C)c1C,0,0
CCOc1ccccc1NC(=O)Nc1nnc(N(C)Cc2ccccc2)s1,0,0
Cc1cc(-c2nc3ncccc3o2)ccc1NC(=O)COc1cc(C)c(Cl)c(C)c1,0,0
Cc1ccc(CCNC(=O)NCc2noc3ccccc23)cc1,0,0
Cc1ccc(NC(=O)Cn2c(=O)n(Cc3nc(-c4ccccc4)no3)c(=O)c3cc4c(cc32)OCO4)cc1C,0,0
CCc1ccccc1NC(=O)Nc1nnc(N(C)Cc2ccccc2)s1,0,0
Cc1ccc(NS(=O)(=O)c2ccc3c(c2)n(C)c(=O)n3C)c(C)c1,0,0
CCC(=O)Nc1ccccc1C(=O)OCc1cc(=O)n2cc(C)sc2n1,0,0
CC1CCN(S(=O)(=O)c2cc(C(=O)NCCc3ccccc3)n(C)c2)CC1,0,0
CC(C)(C)C(=O)Nc1cccc(C(=O)OCc2cc(=O)n3nc(C4CC4)sc3n2)c1,0,0
CC(C)(C)C(=O)Nc1nnc(Cc2ccccc2)s1,0,0
O=C(CCCn1c(=O)[nH]c2ccccc2c1=O)NCc1ccccc1Cl,0,0
CCOC(=O)c1ccc(N2CCN(c3ccccc3F)CC2)c(NC(=O)Nc2ccc(Cl)c(Cl)c2)c1,0,0
Cc1ccc(C(CC(=O)Nc2ccc(F)c(Cl)c2)N2Cc3ccccc3C2=O)cc1,0,0
COc1ccccc1CNC(=O)Cn1c(=O)nc(-c2ccccc2F)c2cc(Cl)ccc21,0,0
COc1ccc(N2CC(NC(=O)C3CC3)CC2=O)cc1,0,0
CCOC(=O)CC(NC(=O)Cn1nnc(-c2ccc(Cl)cc2)n1)c1ccc(OC)cc1,0,0
Cc1c(Cl)c(C(=O)NC2CCCC2)nn1C,0,0
CC(=O)c1ccccc1NS(=O)(=O)c1cc2c(cc1C)NC(=O)CO2,0,0
COc1ccccc1CNc1ccc(-c2nc(C(C)C)no2)cc1[N+](=O)[O-],0,0
O=C(Nc1ccc(Cl)cc1)c1cc2c(-c3ccccc3)nn(-c3ccccc3)c2s1,0,0
CCOc1ccc(OCC)c(NC(=O)C2CCN(c3nnc(-n4cccc4)s3)CC2)c1,0,0
COc1ccccc1NC(=O)Cn1c(=O)n(-c2cccc(C(C)=O)c2)c(=O)c2c3c(sc21)CN(C(C)=O)CC3,0,0
COc1ccc(OC)c2sc(N(Cc3cccnc3)C(=O)c3ccc(C(C)=O)cc3)nc12,0,0
Cn1ncc2c(N3CCN(c4cccc(Cl)c4)CC3)ncnc21,0,0
COc1cc(Cl)c(C)cc1NC(=O)c1cn(C2CCCC2)c(=O)c2c1c1ccccc1n2C,0,0
CCn1nnc2cc(C(=O)Nc3cccc(C)c3C)ccc21,0,0
Cc1ccc(-n2c(/C=C/c3ccccc3)nc3ccccc3c2=O)cc1C,0,0
CC(CN(C)Cc1ccccc1)OC(=O)c1cccs1.Cl,0,0
CCOc1ccc2c(c1)c(=O)c(C(=O)c1ccccc1)cn2Cc1ccccc1,0,0
COc1ccc(CCCc2nnc(SCC(=O)Nc3ccccc3F)o2)cc1C,0,0
CC1CCN(S(=O)(=O)c2cc3c4c(c2)C(C)C(=O)N4CCC3)CC1,0,0
COc1cccc(C(c2c(O)cc(C)n(Cc3ccco3)c2=O)N2CCN(c3ccccc3)CC2)c1,0,0
CC1CCN(c2oc(-c3ccc(COc4ccc(Cl)cc4)o3)nc2C#N)CC1,0,0
N#Cc1c(-n2ncnc2-c2cccc(Cl)c2)sc2c1CCCCC2,0,0
CCn1c(NCc2ccco2)nc2c1c(=O)n(C)c(=O)n2C,0,0
COc1cc(OC)cc(N2CCN(S(=O)(=O)c3ccc(-n4cnnn4)cc3)CC2)c1,0,0
CCOc1cccc(C(=O)Nc2cc(-c3ccc(C)cc3)no2)c1,0,0
CCOc1cc2[nH]c(=O)n(CCCC(=O)N3CCN(c4ccc(OC)cc4)CC3)c(=O)c2cc1OCC,0,0
Cc1ccc(Nc2sc(C(=O)c3ccccc3)c(N)c2C(=O)Nc2ccc(Cl)cc2)cc1,0,0
Cc1ccc(-c2nnn(CC(=O)N(Cc3ccco3)C(C(=O)NC(C)(C)C)c3cccs3)n2)o1,0,0
COc1ccc(OC)c(NC(=O)CSc2nc(=O)n(CCN(C)C)c3c2CCC3)c1,0,0
Cn1c(CCNC(=O)c2ccco2)nc2cc(NC(=O)COc3ccc(Cl)cc3)ccc21,0,0
CCOc1ccccc1N(CC(=O)N1CCc2ccccc2C1)S(=O)(=O)c1ccccc1,0,0
CC1=C(C(=O)Nc2cccnc2)C(c2cccc(Br)c2)n2nc(SCc3ccccc3)nc2N1,0,0
Cc1ccccc1C(=O)Nc1cc2c(cc1N1CCCCC1)n(C)c(=O)n2C,0,0
Fc1ccc(-c2oncc2-c2nnnn2-c2ccccc2)cc1F,0,0
CCOc1ccc(NC(=O)CC2C(=O)N(c3ccccc3)C(=O)N2C2CCCCC2)cc1,0,0
CCCCSCCCNC(=O)c1cn(C)c2ccc(S(=O)(=O)N3CCCCC3)cc2c1=O,0,0
COc1ccc(OC)c(NC(=O)CSc2ccnc(=O)[nH]2)c1,0,0
CCCn1c(CCC(=O)Nc2cccc(CC)c2)nc2cccnc21,0,0
Cc1nn(-c2ccc(N3CCOCC3)nn2)c(C)c1CCC(=O)NCc1ccc(Cl)cc1,0,0
CCO/N=C(\C)c1c(O)c(CC)c(-c2ccccc2)n(-c2ccccc2)c1=O,0,0
Cc1cc(C)n(-c2nc3ccccc3nc2Nc2ccc(C(C)C)cc2)n1,0,0
Cc1ccc(CNC(=O)c2ccc(NC(=O)c3nsc4ccccc34)cc2)cc1,0,0
CCCN1C(=O)C2(c3ccccc31)c1c(oc3ccccc3c1=O)C(=O)N2CCCOC(C)C,0,0
COc1ccc(-c2c(C#N)c(SCC(=O)Nc3cccc(Cl)c3)nc(C)c2C(=O)Nc2ccccc2)cc1OC,0,0
CCOC(=O)c1ccc(NC(=O)CCCn2c(=O)c3cccn3c3ccccc32)cc1,0,0
O=C(NC1CC(=O)N(c2cccc(F)c2)C1)C1CCCC1,0,0
Cc1ccc(NC(=O)Nc2nnc(N3CCCC3)s2)cc1,0,0
COc1ccc(C(=O)NCC(c2ccc3c(c2)OCO3)N2CCN(c3ccccc3F)CC2)cc1,0,0
COc1cc(Cl)c(NC(=O)CCc2nc3cccnc3n2-c2ccccc2)c(OC)c1,0,0
CCOc1cc(-c2nc3c(c(CC)nn3-c3ccccc3)c3cc(OC)c(OC)cc23)ccc1O,0,0
COc1cc2c(cc1NC(=O)COc1ccc(Br)cc1C)oc1ccccc12,0,0
CCCOc1ccc(-c2nonc2NC(=O)COc2ccc(C)cc2)cc1OCCC,0,0
COC(=O)c1ccccc1NC(=O)CSc1nc2nc(C)cc(C)n2n1,0,0
O=C(NCc1ccccc1)c1ccc2c(c1)N(Cc1ccc(F)cc1)CCS2,0,0
Cc1ccccc1S(=O)Cc1ccc(C(=O)NCc2ccccc2Cl)o1,0,0
COc1ccc(NC(=O)C(Cc2ccccc2)NS(=O)(=O)c2ccc(Br)s2)cc1OC,0,0
CCCN(CCC)C(=O)c1cn(CC)c2ccc(S(=O)(=O)N3CCCCC3)cc2c1=O,0,0
O=C(C1CCN(S(=O)(=O)Cc2ccccc2)CC1)N1CCN(c2ccc(F)cc2)CC1,0,0
COC(=O)c1ccccc1NC(=O)c1nc(S(=O)(=O)Cc2cccc(C)c2)ncc1Cl,0,0
COC(=O)c1cc(-c2ccc(C)cc2)c2c(=O)n(C)c(=O)n(C)c2n1,0,0
O=C(NCC(c1ccc2c(c1)OCO2)N1CCOCC1)C(=O)Nc1ccc(Cl)cc1,0,0
COc1ccccc1N1CCN(C(=O)CSc2nc(C)cc(=O)[nH]2)CC1,0,0
CCCCCn1c(=O)[nH]c2cc(C(=O)NCc3ccc(F)cc3)ccc2c1=O,0,0
CCCC(=O)C1=C(O)C(C(=O)OC)C(C)(C)CC1=Nc1cccc2ccccc12,0,0
CCC(=O)N1CCc2cc(CNC(=O)c3ccc(OC)cc3)ccc21,0,0
CCOC(=O)c1c(C)oc2nc(C)nc(Nc3cc(C)ccc3OC)c12,0,0
CCOC(=O)CC(NC(=O)Cn1nnc(-c2ccc(C(F)(F)F)cc2)n1)c1ccc(C)cc1,0,0
CCOc1cc(-c2nc(-c3ccc(Br)cc3)no2)cc(OCC)c1OCC,0,0
O=S(=O)(NCCc1nnc2ccc(SCc3ccc(C(F)(F)F)cc3)nn12)c1ccccc1,0,0
O=C(NCc1ccco1)C(c1ccccc1)N(C(=O)Cc1cccs1)c1ccccc1,0,0
CCOC(=O)Cc1ccc(NC(=O)Nc2nnc(N3CCCCC3C)s2)cc1,0,0
COc1ccc(-c2nc(CSc3nncn4c3cc3oc(C)cc34)c(C)o2)cc1,0,0
COc1cccc(/C=C/c2nc(C#N)c(NCCc3ccccc3)o2)c1,0,0
Cc1ccc(-c2nc3nc(C)cc(N4CCN(c5cccc(C)c5C)CC4)n3n2)cc1,0,0
O=C(Cn1c(=O)c2ccccc2n(CC(=O)Nc2ccc(F)cc2F)c1=O)NCCc1ccccc1,0,0
O=C(Nc1ccc(Cl)cc1F)c1cc(S(=O)(=O)NCc2ccc3c(c2)OCO3)ccc1F,0,0
Cc1ccccc1Cc1c(C)nc2nc(SCC(=O)N(C)c3ccccc3)nn2c1C,0,0
COC(=O)c1ccccc1NC(=O)Cn1c(=O)n(Cc2ccc(C(=O)NCc3ccc4c(c3)OCO4)cc2)c(=O)c2ccccc21,0,0
Cc1ccc(C)c(N2CCN(C(=O)c3cc4c(=O)n(Cc5cccs5)ccc4nc3C)CC2)c1,0,0
COc1ccc(N2CCN(c3nc4ccc(C(=O)c5ccccc5)cc4n4cnnc34)CC2)cc1,0,0
CCOc1ccc(NC(=O)Cn2cc(C(=O)c3cccs3)c3ccccc32)cc1,0,0
Cc1cc(C)c(-c2cc(C(F)(F)F)no2)c(=O)[nH]1,0,0
COCCNC(=O)c1ccc2nc(CCc3ccccc3)oc2c1,0,0
Cc1cc(Cl)ccc1OCC(=O)NCCCCc1ccccc1,0,0
COc1ccc(-n2ncc3c(NCCC4=CCCCC4)ncnc32)cc1,0,0
Cc1c(Cl)c(C(=O)NNC(=S)NCc2ccco2)nn1C,0,0
COc1cccc(OCc2nc3ccccc3n2Cc2ccccc2)c1,0,0
COc1ccc(OCCN2C(=O)NC(C)(c3ccc(C)cc3)C2=O)cc1,0,0
CCOC(=O)CSc1nc2sc3c(c2c(=O)n1Cc1ccccc1)CC(C(C)C)OC3,0,0
CCc1cccc2c(-c3ccccc3)nc(SCC(=O)Nc3ccccc3)nc12,0,0
Cc1cc(C)n(-c2nc3ccccc3nc2N2CCN(c3cccc(C(F)(F)F)c3)CC2)n1,0,0
O=C(NCCc1ccc(Cl)cc1)C(=O)NCC(c1ccco1)S(=O)(=O)c1cccs1,0,0
CCOC(=O)c1c(C)[nH]c(CCC(=O)NCc2cccc(OC)c2)c1C,0,0
CCC(NC(=O)Nn1cnnc1)(C(F)(F)F)C(F)(F)F,0,0
c1ccc(CCCNc2ncccn2)cc1,0,0
Cc1ccc(NC(=O)CSc2nc3ccc(NC(=O)CCc4ccccc4)cc3s2)cc1,0,0
CCCOc1ccc(C2C(=O)N(C3CCCCC3)CC(=O)N2CCC2=CCCCC2)cc1OC,0,0
COc1c(C)cc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1C,0,0
Cc1ccc2nc(NC(=O)CSc3ncc(C(=O)Nc4ccccc4)c(=O)n3C)sc2c1,0,0
COc1ccc(C(=O)NCc2ccc3c(c2)CCN3C(=O)c2ccc(C)cc2)cc1,0,0
COc1ccc(-n2c(=O)c3c4c(sc3n(Cc3ccc(C(C)(C)C)cc3)c2=O)CCC4)c(OC)c1,0,0
COc1ccc(OC)c(CCNC(=O)c2cnn(-c3ccccc3Cl)c2C2CCN(C(=O)OC(C)(C)C)CC2)c1,0,0
Cc1cccc(NC(=S)NC2CC3CCCC(C2)N3CC(C)C)c1,0,0
COc1ccc(-n2cc(-c3ccccc3)c3c(NC4CCCC4)ncnc32)cc1,0,0
Fc1cccc(-n2ncc3c2ncn2nc(COc4ccc(Cl)cc4)nc32)c1,0,0
Cc1ccc(NC(=O)C(Cc2ccccc2)NS(=O)(=O)c2ccc3c(c2)oc(=O)n3C)c(Cl)c1,0,0
CCN1c2ccccc2-c2nc(SCC(=O)NCc3ccc(C)cc3)ncc2S1(=O)=O,0,0
COC(=O)c1c(C)oc2ccc(N(C(=O)c3ccncc3)S(=O)(=O)c3cc(C)c(C)cc3C)cc12,0,0
COc1ccc(CNc2ncnc3c2cnn3-c2ccc(Cl)cc2)cc1,0,0
CCCCC1CCC(C(=O)N2CC(=O)Nc3ccc(C)cc3C2c2ccc(F)cc2)CC1,0,0
O=C(NC1CCCCC1)c1ccc2c(c1)N(Cc1cccc(Cl)c1)C(=O)c1ccccc1S2=O,0,0
Cc1ccccc1CCNC(=O)c1cc2cc(S(=O)(=O)N3CCCCC3)ccc2n1C,0,0
Cc1nc(N2CCOCC2)c2c(C(=O)NCCc3ccccc3)c(C)oc2n1,0,0
N#Cc1cn(CC(=O)N2CCc3ccccc3C2)c2ccccc12,0,0
CC(=O)Nc1ccc(NS(=O)(=O)c2cc(Br)cc3c2N(C(=O)C2CC2)CC3)cc1,0,0
Cc1ccc(Nc2c(-c3ccc(N4CCOCC4)cc3)nc3c(C)cccn23)cc1,0,0
COc1ccc(CCNC(=O)C2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cc1OC,0,0
COc1cccc(Nc2nc3cc(Cl)c(Cl)cc3nc2-n2nc(C)cc2C)c1,0,0
Cc1ccc2oc(-c3cccc(NC(=O)Cc4ccc(Cl)cc4)c3)nc2c1,0,0
O=C(Cc1ccc(Cl)cc1)Nc1ccc2nn(-c3ccccc3)nc2c1,0,0
CCOc1ccc(CCNC(=O)c2cnc3sc(N4CCOCC4)nn3c2=O)cc1,0,0
CC(C)(C)NC(=O)CSc1ccc(C(C)(C)C)cc1,0,0
COc1cc2[nH]c(=O)n(Cc3ccc(C(=O)N4CCN(c5cccc(C)c5C)CC4)cc3)c(=O)c2cc1OC,0,0
Cc1cc(C(=O)N(C)C)sc1-c1ccccc1,0,0
COc1cccc(CNC(=O)c2c(C)oc3nc(C)nc(N4CCOCC4)c23)c1,0,0
COc1ccc(-n2nc3ccc(NC(=O)c4c(OC)cccc4OC)cc3n2)cc1,0,0
CCc1cc(C(=O)Nc2cnn(Cc3ccccc3C)c2)no1,0,0
O=C(NCc1ccccc1)c1ccc2c(c1)CCN2S(=O)(=O)c1ccccc1,0,0
Cc1ccc(C)c(NC(=O)CN2C(=O)CSc3nc(C)cc(C)c32)c1,0,0
Cc1ccc(NC(=O)C2CCCN2S(=O)(=O)c2ccc3c(c2)n(C)c(=O)c(=O)n3C)cc1,0,0
CC(=O)N1CCc2cc(Br)cc(S(=O)(=O)N3CCN(c4cc(C)ccc4C)CC3)c21,0,0
CCOc1ccc(N2CC(NC(=O)c3ccc(S(=O)(=O)N4CCCCC4)cc3)CC2=O)cc1,0,0
CCOC(=O)c1c(NC(=O)COc2cc(C)ccc2C(C)C)sc(C)c1C,0,0
Cc1cc(C)cc(-n2c(SCC(=O)N3CCCCCC3)nc3c([nH]c4ccccc43)c2=O)c1,0,0
